Complaint_ID,Complaint_Date,Complaint_Time,Complaint_Channel,Complainant_Age,Complainant_Gender,Complainant_State,Complainant_District,Complainant_City,Complainant_Pincode,Complainant_ID_Type,Incident_Date,Incident_Time,Incident_Type,Fraud_Type,Incident_Description,Incident_State,Incident_District,Incident_City,Incident_Location,Transaction_ID,Transaction_Amount,Payment_Mode,Bank_Name,ATM_ID,ATM_Location,Evidence_Available,Bank_Statement_Available,Transaction_Receipt_Available,Screenshot_Available
CMP_20260603_00111,2026-06-03,19:13:32,Cyber Cell Desk,22,Female,West Bengal,Howrah,Howrah,221669,Driving License,2026-06-02,01:13:32,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260602_049531,49000.0,UPI,Kotak Mahindra Bank,ATM_HOW_0312,"Railway Station Kiosk, Howrah",1,1,1,1
CMP_20260603_02646,2026-06-03,19:26:50,Police Station,61,Female,West Bengal,Kolkata,Kolkata,612897,Passport,2026-06-02,17:26:50,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260602_057136,15000.0,UPI,HDFC Bank,ATM_KOL_0026,"Railway Station Kiosk, Kolkata",1,1,0,1
CMP_20260603_00800,2026-06-03,20:48:38,Bank Helpline,33,Male,West Bengal,Kolkata,Kolkata,196986,Govt Employee ID,2026-06-02,17:48:38,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260602_051598,75000.0,UPI,HDFC Bank,ATM_KOL_0026,"Railway Station Kiosk, Kolkata",1,1,1,1
CMP_20260603_01425,2026-06-03,22:06:31,Bank Helpline,61,Male,Bihar,Patna,Patna,356485,Voter ID,2026-06-02,00:06:31,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260602_053473,49000.0,UPI,State Bank of India,ATM_PAT_0525,"Commercial Area Kiosk, Patna",1,1,1,1
CMP_20260603_00323,2026-06-03,22:52:29,Bank Helpline,21,Female,Rajasthan,Alwar,Alwar,115476,Voter ID,2026-06-02,04:52:29,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260602_050167,95000.0,UPI,State Bank of India,ATM_ALW_0333,"Airport Kiosk, Alwar",1,1,1,0
CMP_20260603_02114,2026-06-03,23:09:01,Police Station,30,Male,Haryana,Gurugram,Gurgaon/Gurugram,360950,Ration Card,2026-06-02,23:09:01,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260602_055540,15000.0,UPI,State Bank of India,ATM_GUR_0021,"Highway Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260604_02340,2026-06-04,01:41:16,Cyber Cell Desk,68,Male,Bihar,Patna,Patna,396149,Ration Card,2026-06-02,10:41:16,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260602_056218,15000.0,UPI,ICICI Bank,ATM_PAT_0149,"Educational Area Kiosk, Patna",1,1,1,0
CMP_20260604_01586,2026-06-04,02:08:34,Cyber Cell Desk,47,Female,Delhi,Central Delhi,Delhi,590644,Govt Employee ID,2026-06-03,23:08:34,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260603_053956,49000.0,UPI,Punjab National Bank,ATM_DEL_0066,"Market Kiosk, Delhi",1,1,1,1
CMP_20260604_01379,2026-06-04,02:32:41,Cyber Cell Desk,44,Female,West Bengal,Purba Bardhaman,Bardhaman,129450,Driving License,2026-06-02,14:32:41,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260602_053335,95000.0,UPI,Kotak Mahindra Bank,ATM_BAR_0405,"Shopping Mall Kiosk, Bardhaman",1,1,0,1
CMP_20260604_00986,2026-06-04,03:51:39,Online Grievance,56,Male,Rajasthan,Alwar,Alwar,647591,Ration Card,2026-06-02,14:51:39,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260602_052156,75000.0,UPI,ICICI Bank,ATM_ALW_0077,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260604_01796,2026-06-04,05:14:06,Online Grievance,46,Male,Uttar Pradesh,Agra,Agra,408797,Passport,2026-06-04,04:14:06,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260604_054586,15000.0,UPI,ICICI Bank,ATM_AGR_0103,"Commercial Area Kiosk, Agra",1,1,1,1
CMP_20260604_01432,2026-06-04,05:54:39,Cyber Cell Desk,49,Male,West Bengal,Purba Bardhaman,Bardhaman,412917,Passport,2026-06-04,01:54:39,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260604_053494,25000.0,UPI,Kotak Mahindra Bank,ATM_BAR_0405,"Shopping Mall Kiosk, Bardhaman",1,1,1,1
CMP_20260604_02190,2026-06-04,06:42:04,NCRP 1930 Portal,51,Female,Jharkhand,Dumka,Dumka,484267,Ration Card,2026-06-02,12:42:04,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260602_055768,49000.0,UPI,Punjab National Bank,ATM_DUM_0033,"Market Kiosk, Dumka",1,1,1,1
CMP_20260604_01807,2026-06-04,09:01:39,NCRP 1930 Portal,22,Female,Bihar,Patna,Patna,113217,Passport,2026-06-03,15:01:39,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260603_054619,25000.0,UPI,State Bank of India,ATM_PAT_0282,"Railway Station Kiosk, Patna",1,1,1,1
CMP_20260604_00762,2026-06-04,09:31:44,Bank Helpline,34,Male,Delhi,Central Delhi,Delhi,772855,Voter ID,2026-06-04,03:31:44,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260604_051484,95000.0,UPI,Punjab National Bank,ATM_DEL_0224,"Bus Stand Kiosk, Delhi",1,1,1,1
CMP_20260604_00492,2026-06-04,11:55:12,Cyber Cell Desk,60,Male,Delhi,Central Delhi,Delhi,300927,Voter ID,2026-06-04,02:55:12,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260604_050674,49000.0,UPI,Canara Bank,ATM_DEL_0419,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260604_00456,2026-06-04,12:00:31,NCRP 1930 Portal,56,Male,Uttar Pradesh,Mathura,Mathura,744207,Govt Employee ID,2026-06-03,12:00:31,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260603_050566,49000.0,UPI,State Bank of India,ATM_MAT_0536,"Railway Station Kiosk, Mathura",1,1,1,1
CMP_20260604_01306,2026-06-04,13:29:57,Police Station,50,Male,West Bengal,Kolkata,Kolkata,248966,Ration Card,2026-06-03,02:29:57,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260603_053116,49000.0,UPI,State Bank of India,ATM_KOL_0481,"Residential Kiosk, Kolkata",1,1,0,1
CMP_20260604_02836,2026-06-04,13:49:43,NCRP 1930 Portal,37,Female,Rajasthan,Bharatpur,Bharatpur,357954,Govt Employee ID,2026-06-02,17:49:43,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260602_057706,25000.0,UPI,State Bank of India,ATM_BHA_0586,"Railway Station Kiosk, Bharatpur",1,1,1,0
CMP_20260604_01826,2026-06-04,14:19:51,Online Grievance,65,Female,Rajasthan,Jaipur,Jaipur,745372,Driving License,2026-06-03,17:19:51,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260603_054676,95000.0,UPI,Kotak Mahindra Bank,ATM_JAI_0529,"Railway Station Kiosk, Jaipur",1,1,1,1
CMP_20260604_00419,2026-06-04,14:53:58,Online Grievance,33,Female,West Bengal,Kolkata,Kolkata,674136,Ration Card,2026-06-03,01:53:58,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260603_050455,75000.0,UPI,Punjab National Bank,ATM_KOL_0214,"Commercial Area Kiosk, Kolkata",1,1,0,1
CMP_20260604_01974,2026-06-04,15:18:36,Police Station,44,Male,Bihar,Patna,Patna,766775,Driving License,2026-06-03,02:18:36,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260603_055120,25000.0,UPI,State Bank of India,ATM_PAT_0525,"Commercial Area Kiosk, Patna",1,1,1,1
CMP_20260604_00730,2026-06-04,16:00:16,Cyber Cell Desk,67,Male,Bihar,Nalanda,Nalanda,726174,Passport,2026-06-03,18:00:16,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260603_051388,75000.0,UPI,Punjab National Bank,ATM_NAL_0585,"Residential Kiosk, Nalanda",1,1,1,1
CMP_20260604_02102,2026-06-04,18:06:16,Police Station,54,Female,Rajasthan,Bharatpur,Bharatpur,776742,Voter ID,2026-06-03,04:06:16,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260603_055504,25000.0,UPI,ICICI Bank,ATM_BHA_0347,"Bus Stand Kiosk, Bharatpur",1,1,1,1
CMP_20260604_02485,2026-06-04,18:17:35,NCRP 1930 Portal,37,Male,West Bengal,Howrah,Howrah,825110,Govt Employee ID,2026-06-03,01:17:35,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260603_056653,75000.0,UPI,State Bank of India,ATM_HOW_0549,"Commercial Area Kiosk, Howrah",1,1,1,1
CMP_20260604_00153,2026-06-04,18:30:41,Online Grievance,50,Female,Rajasthan,Alwar,Alwar,364812,Ration Card,2026-06-02,23:30:41,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260602_049657,25000.0,UPI,ICICI Bank,ATM_ALW_0373,"Bus Stand Kiosk, Alwar",1,1,1,1
CMP_20260604_01562,2026-06-04,19:02:53,Cyber Cell Desk,41,Other,Rajasthan,Alwar,Alwar,799248,Driving License,2026-06-03,22:02:53,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260603_053884,49000.0,UPI,IndusInd Bank,ATM_ALW_0260,"Railway Station Kiosk, Alwar",1,1,0,1
CMP_20260604_02264,2026-06-04,19:13:56,Online Grievance,39,Female,Haryana,Gurugram,Gurgaon/Gurugram,279000,Govt Employee ID,2026-06-04,17:13:56,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260604_055990,75000.0,UPI,HDFC Bank,ATM_GUR_0269,"Market Kiosk, Gurgaon/Gurugram",1,1,0,1
CMP_20260604_03032,2026-06-04,19:24:42,Cyber Cell Desk,30,Male,Haryana,Gurugram,Gurgaon/Gurugram,677275,Driving License,2026-06-04,17:24:42,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260604_058294,49000.0,UPI,HDFC Bank,ATM_GUR_0269,"Market Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260604_02430,2026-06-04,20:51:12,NCRP 1930 Portal,47,Male,Rajasthan,Alwar,Alwar,780503,Voter ID,2026-06-03,00:51:12,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260603_056488,25000.0,UPI,State Bank of India,ATM_ALW_0218,"Airport Kiosk, Alwar",1,1,0,0
CMP_20260604_02931,2026-06-04,20:51:45,Cyber Cell Desk,42,Female,Rajasthan,Jaipur,Jaipur,378585,Voter ID,2026-06-03,15:51:45,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260603_057991,75000.0,UPI,Punjab National Bank,ATM_JAI_0555,"Commercial Area Kiosk, Jaipur",1,1,1,1
CMP_20260604_02867,2026-06-04,21:34:47,Online Grievance,64,Male,Rajasthan,Alwar,Alwar,435807,Driving License,2026-06-04,02:34:47,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260604_057799,75000.0,UPI,ICICI Bank,ATM_ALW_0306,"Market Kiosk, Alwar",1,1,0,0
CMP_20260604_00245,2026-06-04,21:48:39,Police Station,57,Male,West Bengal,Purba Bardhaman,Bardhaman,389483,Govt Employee ID,2026-06-03,16:48:39,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260603_049933,25000.0,UPI,Kotak Mahindra Bank,ATM_BAR_0309,"Railway Station Kiosk, Bardhaman",1,1,0,1
CMP_20260604_00708,2026-06-04,23:35:20,Online Grievance,31,Male,Uttar Pradesh,Mathura,Mathura,511049,Ration Card,2026-06-04,15:35:20,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260604_051322,49000.0,UPI,Bank of Baroda,ATM_MAT_0508,"Market Kiosk, Mathura",1,1,1,1
CMP_20260605_00487,2026-06-05,00:40:32,Police Station,49,Female,Bihar,Patna,Patna,791790,Passport,2026-06-03,05:40:32,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260603_050659,95000.0,UPI,Axis Bank,ATM_PAT_0474,"Railway Station Kiosk, Patna",1,1,1,1
CMP_20260605_01534,2026-06-05,04:43:35,Police Station,66,Female,Delhi,Central Delhi,Delhi,512996,Driving License,2026-06-04,03:43:35,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260604_053800,75000.0,UPI,ICICI Bank,ATM_DEL_0139,"Commercial Area Kiosk, Delhi",1,1,0,1
CMP_20260605_01936,2026-06-05,05:03:24,NCRP 1930 Portal,63,Male,Haryana,Gurugram,Gurgaon/Gurugram,310400,Ration Card,2026-06-03,12:03:24,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260603_055006,49000.0,UPI,State Bank of India,ATM_GUR_0463,"Shopping Mall Kiosk, Gurgaon/Gurugram",1,1,0,1
CMP_20260605_00375,2026-06-05,05:12:41,Police Station,35,Female,Delhi,Central Delhi,Delhi,782702,Ration Card,2026-06-04,13:12:41,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260604_050323,15000.0,UPI,ICICI Bank,ATM_DEL_0155,"Residential Kiosk, Delhi",1,1,1,1
CMP_20260605_00656,2026-06-05,05:40:48,Bank Helpline,22,Male,Jharkhand,Deoghar,Deoghar,554284,Voter ID,2026-06-04,05:40:48,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260604_051166,75000.0,UPI,State Bank of India,ATM_DEO_0083,"Bus Stand Kiosk, Deoghar",1,1,0,1
CMP_20260605_01174,2026-06-05,06:49:43,NCRP 1930 Portal,67,Female,Jharkhand,Deoghar,Deoghar,453692,Voter ID,2026-06-04,15:49:43,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260604_052720,75000.0,UPI,HDFC Bank,ATM_DEO_0537,"Commercial Area Kiosk, Deoghar",1,1,1,1
CMP_20260605_01434,2026-06-05,06:58:16,Cyber Cell Desk,52,Male,Delhi,Central Delhi,Delhi,186301,Ration Card,2026-06-04,04:58:16,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260604_053500,15000.0,UPI,State Bank of India,ATM_DEL_0261,"Educational Area Kiosk, Delhi",1,1,0,1
CMP_20260605_00175,2026-06-05,07:50:21,NCRP 1930 Portal,63,Female,West Bengal,Kolkata,Kolkata,659846,Driving License,2026-06-05,01:50:21,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260605_049723,75000.0,UPI,State Bank of India,ATM_KOL_0436,"Highway Kiosk, Kolkata",1,1,1,1
CMP_20260605_01991,2026-06-05,07:56:45,NCRP 1930 Portal,51,Female,Haryana,Nuh,Punahana,180857,Govt Employee ID,2026-06-05,04:56:45,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260605_055171,25000.0,UPI,HDFC Bank,ATM_PUN_0502,"Shopping Mall Kiosk, Punahana",1,1,0,0
CMP_20260605_00668,2026-06-05,08:03:57,NCRP 1930 Portal,58,Female,Rajasthan,Alwar,Alwar,265899,Passport,2026-06-04,02:03:57,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260604_051202,15000.0,UPI,HDFC Bank,ATM_ALW_0234,"Bus Stand Kiosk, Alwar",1,1,0,1
CMP_20260605_02456,2026-06-05,09:11:58,Police Station,70,Female,Haryana,Gurugram,Gurgaon/Gurugram,267806,Passport,2026-06-04,02:11:58,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260604_056566,75000.0,UPI,HDFC Bank,ATM_GUR_0269,"Market Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260605_00867,2026-06-05,10:03:33,NCRP 1930 Portal,50,Female,West Bengal,Kolkata,Kolkata,545127,Driving License,2026-06-04,10:03:33,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260604_051799,95000.0,UPI,HDFC Bank,ATM_KOL_0026,"Railway Station Kiosk, Kolkata",1,1,0,1
CMP_20260605_02452,2026-06-05,10:07:57,Police Station,56,Female,Bihar,Patna,Patna,420187,Driving License,2026-06-04,00:07:57,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260604_056554,95000.0,UPI,ICICI Bank,ATM_PAT_0274,"Shopping Mall Kiosk, Patna",1,1,1,0
CMP_20260605_00361,2026-06-05,10:26:06,Police Station,50,Male,Rajasthan,Bharatpur,Bharatpur,169255,Govt Employee ID,2026-06-05,02:26:06,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260605_050281,95000.0,UPI,State Bank of India,ATM_BHA_0541,"Commercial Area Kiosk, Bharatpur",1,1,1,1
CMP_20260605_01355,2026-06-05,10:42:50,NCRP 1930 Portal,58,Female,Jharkhand,Dhanbad,Dhanbad,294882,Driving License,2026-06-04,02:42:50,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260604_053263,75000.0,UPI,Axis Bank,ATM_DHA_0227,"Railway Station Kiosk, Dhanbad",1,1,1,1
CMP_20260605_00825,2026-06-05,10:49:47,Police Station,57,Male,Rajasthan,Alwar,Alwar,224951,Passport,2026-06-05,04:49:47,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260605_051673,95000.0,UPI,Bank of Baroda,ATM_ALW_0197,"Residential Kiosk, Alwar",1,1,0,1
CMP_20260605_02213,2026-06-05,12:13:53,Cyber Cell Desk,56,Male,Jharkhand,Dhanbad,Dhanbad,191811,Passport,2026-06-04,15:13:53,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260604_055837,95000.0,UPI,State Bank of India,ATM_DHA_0230,"Bus Stand Kiosk, Dhanbad",1,1,0,1
CMP_20260605_00539,2026-06-05,13:10:40,Online Grievance,49,Female,Rajasthan,Alwar,Alwar,209475,Ration Card,2026-06-03,23:10:40,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260603_050815,49000.0,UPI,ICICI Bank,ATM_ALW_0488,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260605_00252,2026-06-05,14:17:16,Police Station,63,Male,Rajasthan,Alwar,Alwar,213055,Govt Employee ID,2026-06-04,02:17:16,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260604_049954,49000.0,UPI,Bank of Baroda,ATM_ALW_0165,"Market Kiosk, Alwar",1,1,1,0
